"2024-01-22 12:12:25",admin,"Action ""Delete"" of form ""Shop, goods and groups""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=2&secret_csrf=17059147383b5eeb9f6b807e3861eb614f623120c797485241f7928eb35d235112a306a822,127.0.0.1
"2024-01-22 12:12:35",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1,127.0.0.1
"2024-01-22 12:12:39",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&secret_csrf=17059147550dbb0a9df63d37dd968625ead75f1536a7f91f88aadfd88170b3bca09fc23d7b,127.0.0.1
"2024-01-22 12:12:44",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1,127.0.0.1
"2024-01-22 12:12:47",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=1,127.0.0.1
"2024-01-22 12:13:00",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=1&secret_csrf=170591476740a0aaeda820a6316b969c0b5c4f26402f73fb0c471de9fc7ff08fc8e5242392,127.0.0.1
"2024-01-22 12:13:00",admin,"Action ""Delete"" of form ""Shop, goods and groups""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=1&secret_csrf=170591476740a0aaeda820a6316b969c0b5c4f26402f73fb0c471de9fc7ff08fc8e5242392,127.0.0.1
"2024-01-22 12:13:14",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=1&secret_csrf=1705914780c914e4b345722a134c12797ea1d742bfc51f0519a9514d4320b3dfe1eae2b043,127.0.0.1
"2024-01-22 12:13:41",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?hostcms[current]=1&hostcms[sortingfield]=335&hostcms[sortingdirection]=1&hostcms[window]=id_content&hostcms[filterId]=&shop_id=1&shop_group_id=1&hostcms[checked][1][25]=1,127.0.0.1
"2024-01-22 12:13:41",admin,"Action ""Edit"" of form ""Shop, goods and groups""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?hostcms[current]=1&hostcms[sortingfield]=335&hostcms[sortingdirection]=1&hostcms[window]=id_content&hostcms[filterId]=&shop_id=1&shop_group_id=1&hostcms[checked][1][25]=1,127.0.0.1
"2024-01-22 12:13:52",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?shop_id=1&shop_group_id=1&secret_csrf=170591482196ace2b656307da54abc08f93f9c664beef9ad9b7f29469722325dd88b2723d0,127.0.0.1
"2024-01-22 12:14:23",admin,"Access allowed to module ""shop""",1,"Демонстрационный сайт 22.01.2024 12:04:02",http://furniture-shop/admin/shop/item/index.php?hostcms[current]=1&hostcms[sortingfield]=335&hostcms[sortingdirection]=1&hostcms[window]=id_content&hostcms[filterId]=&shop_id=1&shop_group_id=1&hostcms[checked][1][25]=1,127.0.0.1
